fecha,numero,signo
21/08/2012,2097,Geminis
20/08/2012,454,Aries
19/08/2012,4817,Aries
18/08/2012,7286,Acuario
17/08/2012,4011,Piscis
16/08/2012,9587,Escorpion
15/08/2012,733,Aries
14/08/2012,8167,Acuario
13/08/2012,8975,Cancer
12/08/2012,1851,Virgo
11/08/2012,3065,Capricornio
10/08/2012,2071,Leo
09/08/2012,8080,Capricornio
08/08/2012,3959,Virgo
07/08/2012,9987,Sagitario
06/08/2012,421,Leo
05/08/2012,5672,Acuario
04/08/2012,5210,Geminis
03/08/2012,3232,Leo
02/08/2012,442,Tauro
01/08/2012,993,Aries
31/07/2012,8343,Piscis
30/07/2012,8596,Geminis
29/07/2012,6567,Leo
28/07/2012,2180,Sagitario
27/07/2012,1312,Leo
26/07/2012,5338,Aries
25/07/2012,8396,Leo
24/07/2012,5775,Geminis
23/07/2012,3428,Libra
22/07/2012,9658,Leo
21/07/2012,9963,Geminis
20/07/2012,4422,Aries
19/07/2012,7091,Escorpion
18/07/2012,902,Acuario
17/07/2012,7428,Geminis
16/07/2012,6831,Sagitario
15/07/2012,1971,Geminis
14/07/2012,1843,Aries
13/07/2012,2791,Aries
12/07/2012,550,Escorpion
11/07/2012,6726,Piscis
10/07/2012,7926,Acuario
09/07/2012,4908,Libra
08/07/2012,7988,Piscis
07/07/2012,5642,Virgo
06/07/2012,7687,Acuario
05/07/2012,8044,Virgo
04/07/2012,9558,Libra
03/07/2012,9872,Escorpion
02/07/2012,8123,Capricornio
01/07/2012,8783,Tauro
30/06/2012,7103,Tauro
29/06/2012,6154,Tauro
28/06/2012,4627,Leo
27/06/2012,9005,Aries
26/06/2012,2321,Libra
25/06/2012,4633,Piscis
24/06/2012,3508,Aries
23/06/2012,7976,Leo
22/06/2012,5761,Capricornio
21/06/2012,8194,Tauro
20/06/2012,6786,Libra
19/06/2012,1578,Aries
18/06/2012,1073,Capricornio
17/06/2012,2583,Sagitario
16/06/2012,1287,Leo
15/06/2012,5840,Tauro
14/06/2012,5752,Acuario
13/06/2012,4791,Geminis
12/06/2012,4040,Acuario
11/06/2012,5689,Acuario
10/06/2012,9273,Piscis
09/06/2012,6849,Libra
08/06/2012,2527,Capricornio
07/06/2012,9537,Leo
06/06/2012,4473,Geminis
05/06/2012,8238,Escorpion
04/06/2012,2518,Piscis
03/06/2012,6774,Cancer
02/06/2012,8352,Tauro
01/06/2012,3815,Cancer
31/05/2012,4745,Tauro
30/05/2012,9673,Leo
29/05/2012,3244,Cancer
28/05/2012,4623,Aries
27/05/2012,4663,Escorpion
26/05/2012,7284,Escorpion
25/05/2012,7463,Sagitario
24/05/2012,3023,Piscis
23/05/2012,9913,Aries
22/05/2012,4297,Piscis
21/05/2012,5078,Tauro
20/05/2012,6519,Leo
19/05/2012,1110,Aries
18/05/2012,156,Acuario
17/05/2012,8584,Escorpion
16/05/2012,8774,Piscis
15/05/2012,5596,Cancer
14/05/2012,7022,Virgo
13/05/2012,8271,Leo
12/05/2012,3311,Capricornio
11/05/2012,811,Tauro
10/05/2012,4363,Cancer
09/05/2012,8096,Geminis
08/05/2012,131,Libra
07/05/2012,6636,Escorpion
06/05/2012,5184,Aries
05/05/2012,5528,Leo
04/05/2012,5908,Libra
03/05/2012,4284,Leo
02/05/2012,5771,Leo
01/05/2012,3071,Cancer
30/04/2012,3427,Geminis
29/04/2012,1940,Leo
28/04/2012,1769,Cancer
27/04/2012,4323,Sagitario
26/04/2012,4495,Leo
25/04/2012,8246,Aries
24/04/2012,5235,Piscis
23/04/2012,1742,Acuario
22/04/2012,1684,Leo
21/04/2012,3608,Escorpion
20/04/2012,1866,Acuario
19/04/2012,3877,Libra
18/04/2012,1238,Escorpion
17/04/2012,7138,Geminis
16/04/2012,7756,Geminis
15/04/2012,7267,Cancer
14/04/2012,181,Tauro
13/04/2012,5222,Leo
12/04/2012,6279,Leo
11/04/2012,6430,Leo
10/04/2012,1451,Tauro
09/04/2012,2602,Capricornio
08/04/2012,6940,Escorpion
07/04/2012,2009,Acuario
05/04/2012,2011,Sagitario
04/04/2012,7282,Libra
03/04/2012,5016,Cancer
02/04/2012,4017,Cancer
01/04/2012,5304,Tauro
31/03/2012,1922,Cancer
30/03/2012,8865,Aries
29/03/2012,6332,Leo
28/03/2012,5983,Acuario
27/03/2012,6532,Geminis
26/03/2012,7426,Aries
25/03/2012,8382,Virgo
24/03/2012,9940,Libra
23/03/2012,2915,Leo
22/03/2012,6384,Acuario
21/03/2012,4809,Libra
20/03/2012,2514,Acuario
19/03/2012,6759,Aries
18/03/2012,580,Leo
17/03/2012,7834,Libra
16/03/2012,9453,Geminis
15/03/2012,9653,Tauro
14/03/2012,8607,Virgo
13/03/2012,585,Capricornio
12/03/2012,7567,Tauro
11/03/2012,3162,Capricornio
10/03/2012,9379,Aries
09/03/2012,2929,Piscis
08/03/2012,3246,Tauro
07/03/2012,504,Geminis
06/03/2012,2945,Geminis
05/03/2012,8784,Cancer
04/03/2012,5080,Geminis
03/03/2012,6259,Tauro
02/03/2012,4102,Virgo
01/03/2012,848,Sagitario
29/02/2012,6847,Cancer
28/02/2012,248,Aries
27/02/2012,2590,Tauro
26/02/2012,1426,Cancer
25/02/2012,7151,Escorpion
24/02/2012,9178,Virgo
23/02/2012,5483,Piscis
22/02/2012,5974,Cancer
21/02/2012,2403,Escorpion
20/02/2012,9699,Cancer
19/02/2012,1306,Aries
18/02/2012,4201,Cancer
17/02/2012,9960,Acuario
16/02/2012,1007,Capricornio
15/02/2012,8765,Piscis
14/02/2012,2482,Piscis
13/02/2012,9629,Acuario
12/02/2012,680,Aries
11/02/2012,8381,Virgo
10/02/2012,1362,Aries
09/02/2012,2572,Escorpion
08/02/2012,9327,Geminis
07/02/2012,4295,Capricornio
06/02/2012,8519,Sagitario
05/02/2012,6413,Virgo
04/02/2012,4377,Cancer
03/02/2012,4196,Geminis
02/02/2012,4322,Aries
01/02/2012,2072,Geminis
31/01/2012,7269,Capricornio
30/01/2012,4710,Acuario
29/01/2012,1149,Cancer
28/01/2012,1572,Escorpion
27/01/2012,1535,Tauro
26/01/2012,3628,Libra
25/01/2012,1443,Libra
24/01/2012,6038,Virgo
23/01/2012,4870,Aries
22/01/2012,8541,Virgo
21/01/2012,4623,Geminis
20/01/2012,1578,Tauro
19/01/2012,9932,Capricornio
18/01/2012,2273,Virgo
17/01/2012,3874,Aries
16/01/2012,2003,Escorpion
15/01/2012,2763,Libra
14/01/2012,2475,Aries
13/01/2012,6798,Sagitario
12/01/2012,6077,Piscis
11/01/2012,8008,Escorpion
10/01/2012,4891,Virgo
09/01/2012,4344,Cancer
08/01/2012,3989,Escorpion
07/01/2012,3119,Virgo
06/01/2012,4424,Acuario
05/01/2012,8359,Leo
04/01/2012,9131,Sagitario
03/01/2012,1624,Acuario
02/01/2012,7001,Virgo
31/12/2011,5059,Aries
30/12/2011,4397,Libra
29/12/2011,2102,Geminis
28/12/2011,8514,Acuario
27/12/2011,4185,Aries
26/12/2011,4826,Tauro
25/12/2011,2230,Virgo
24/12/2011,8248,Leo
23/12/2011,1223,Leo
22/12/2011,3427,Acuario
21/12/2011,4332,Escorpion
20/12/2011,7141,Acuario
19/12/2011,2328,Tauro
18/12/2011,5480,Aries
17/12/2011,2939,Geminis
16/12/2011,5564,Sagitario
15/12/2011,4632,Sagitario
14/12/2011,8694,Acuario
13/12/2011,7276,Tauro
12/12/2011,5512,Leo
11/12/2011,4309,Virgo
10/12/2011,4309,Virgo
09/12/2011,2344,Escorpion
08/12/2011,2831,Piscis
07/12/2011,611,Aries
06/12/2011,2527,Acuario
05/12/2011,125,Sagitario
04/12/2011,4435,Libra
03/12/2011,1769,Leo
02/12/2011,5947,Cancer
01/12/2011,9432,Capricornio
30/11/2011,4811,Cancer
29/11/2011,6616,Tauro
28/11/2011,7947,Libra
27/11/2011,536,Tauro
26/11/2011,7902,Aries
25/11/2011,4122,Cancer
24/11/2011,6056,Cancer
23/11/2011,2672,Geminis
22/11/2011,3192,Escorpion
21/11/2011,8613,Escorpion
20/11/2011,4093,Libra
19/11/2011,3032,Sagitario
18/11/2011,467,Tauro
17/11/2011,1534,Capricornio
16/11/2011,1581,Capricornio
15/11/2011,8940,Capricornio
14/11/2011,245,Virgo
13/11/2011,185,Libra
12/11/2011,749,Libra
11/11/2011,4062,Leo
10/11/2011,281,Capricornio
09/11/2011,2916,Escorpion
08/11/2011,6460,Piscis
07/11/2011,8977,Libra
06/11/2011,8912,Tauro
05/11/2011,4494,Libra
04/11/2011,6741,Libra
03/11/2011,3557,Escorpion
02/11/2011,214,Tauro
01/11/2011,4047,Cancer
31/10/2011,5575,Capricornio
30/10/2011,3856,Leo
29/10/2011,2890,Virgo
28/10/2011,7383,Virgo
27/10/2011,5220,Virgo
26/10/2011,1716,Sagitario
25/10/2011,3481,Libra
24/10/2011,9319,Sagitario
23/10/2011,8201,Piscis
22/10/2011,1631,Virgo
21/10/2011,8672,Aries
20/10/2011,4863,Virgo
19/10/2011,4821,Leo
18/10/2011,6144,Cancer
17/10/2011,7674,Leo
16/10/2011,5307,Libra
15/10/2011,3218,Leo
14/10/2011,4844,Aries
13/10/2011,160,Acuario
12/10/2011,1895,Tauro
11/10/2011,2948,Geminis
10/10/2011,6039,Piscis
09/10/2011,5376,Piscis
08/10/2011,1439,Geminis
07/10/2011,6134,Libra
06/10/2011,4774,Aries
05/10/2011,2924,Geminis
04/10/2011,7494,Libra
03/10/2011,8267,Capricornio
02/10/2011,4014,Libra
01/10/2011,4599,Piscis
30/09/2011,3822,Virgo
29/09/2011,4735,Escorpion
28/09/2011,5055,Acuario
27/09/2011,3600,Sagitario
26/09/2011,1997,Acuario
25/09/2011,4773,Piscis
24/09/2011,9141,Acuario
23/09/2011,4640,Aries
22/09/2011,4969,Geminis
21/09/2011,1369,Capricornio
20/09/2011,8738,Capricornio
19/09/2011,5364,Escorpion
18/09/2011,5561,Aries
17/09/2011,8795,Sagitario
16/09/2011,2079,Geminis
15/09/2011,6927,Aries
14/09/2011,8133,Cancer
13/09/2011,541,Virgo
12/09/2011,2906,Virgo
11/09/2011,4679,Virgo
10/09/2011,2247,Cancer
09/09/2011,3616,Leo
08/09/2011,6532,Tauro
07/09/2011,501,Cancer
06/09/2011,3311,Cancer
05/09/2011,5240,Escorpion
04/09/2011,9305,Tauro
03/09/2011,8164,Tauro
02/09/2011,4425,Aries
01/09/2011,6817,Libra
31/08/2011,5881,Libra
30/08/2011,9122,Escorpion
29/08/2011,150,Escorpion
28/08/2011,5569,Acuario
27/08/2011,1497,Acuario
26/08/2011,3322,Aries
25/08/2011,2411,Geminis
24/08/2011,5454,Sagitario
23/08/2011,9575,Sagitario
22/08/2011,8709,Leo
21/08/2011,3140,Leo
20/08/2011,8240,Libra
19/08/2011,4465,Virgo
18/08/2011,5826,Escorpion
17/08/2011,4789,Sagitario
16/08/2011,9300,Acuario
15/08/2011,7776,Leo
14/08/2011,7300,Piscis
13/08/2011,3776,Sagitario
12/08/2011,6319,Cancer
11/08/2011,7958,Aries
10/08/2011,7762,Geminis
09/08/2011,647,Escorpion
08/08/2011,3448,Leo
07/08/2011,4070,Piscis
06/08/2011,8095,Aries
05/08/2011,6936,Leo
04/08/2011,9305,Tauro
03/08/2011,5833,Capricornio
02/08/2011,9269,Capricornio
01/08/2011,608,Virgo
31/07/2011,4542,Leo
30/07/2011,8426,Virgo
29/07/2011,7721,Aries
28/07/2011,3266,Aries
27/07/2011,754,Acuario
26/07/2011,79,Virgo
25/07/2011,7411,Piscis
24/07/2011,2992,Escorpion
22/07/2011,4432,Libra
21/07/2011,1745,Aries
20/07/2011,3321,Aries
19/07/2011,3105,Piscis
18/07/2011,8802,Aries
17/07/2011,820,Libra
16/07/2011,280,Piscis
15/07/2011,8302,Geminis
14/07/2011,5768,Escorpion
13/07/2011,7741,Leo
12/07/2011,5674,Capricornio
11/07/2011,6705,Tauro
10/07/2011,232,Capricornio
09/07/2011,773,Tauro
08/07/2011,8341,Tauro
07/07/2011,820,Libra
06/07/2011,4059,Cancer
05/07/2011,2797,Acuario
04/07/2011,214,Libra
03/07/2011,3335,Piscis
02/07/2011,3337,Cancer
01/07/2011,1055,Leo
30/06/2011,7386,Acuario
29/06/2011,8522,Leo
28/06/2011,4419,Aries
27/06/2011,8429,Leo
26/06/2011,7793,Sagitario
25/06/2011,8225,Cancer
24/06/2011,4604,Geminis
23/06/2011,8105,Piscis
22/06/2011,9384,Libra
21/06/2011,1906,Capricornio
20/06/2011,7708,Cancer
19/06/2011,6440,Capricornio
18/06/2011,2405,Piscis
17/06/2011,1448,Piscis
16/06/2011,2505,Piscis
15/06/2011,7181,Cancer
14/06/2011,4203,Aries
13/06/2011,8919,Capricornio
12/06/2011,4262,Acuario
11/06/2011,1187,Sagitario
10/06/2011,9992,Escorpion
09/06/2011,3231,Tauro
08/06/2011,3761,Tauro
07/06/2011,4109,Libra
06/06/2011,1255,Capricornio
05/06/2011,1899,Piscis
04/06/2011,7195,Aries
03/06/2011,2821,Cancer
02/06/2011,728,Acuario
01/06/2011,7695,Virgo
31/05/2011,5925,Cancer
30/05/2011,6275,Aries
29/05/2011,7352,Tauro
28/05/2011,9252,Libra
27/05/2011,2041,Leo
26/05/2011,4052,Acuario
25/05/2011,5327,Sagitario
24/05/2011,3334,Cancer
23/05/2011,7480,Tauro
22/05/2011,265,Cancer
21/05/2011,7150,Acuario
20/05/2011,192,Acuario
19/05/2011,7001,Cancer
18/05/2011,3399,Leo
17/05/2011,6438,Cancer
16/05/2011,8882,Tauro
15/05/2011,3869,Virgo
14/05/2011,4186,Sagitario
13/05/2011,9852,Cancer
12/05/2011,6721,Leo
11/05/2011,217,Escorpion
10/05/2011,1619,Leo
09/05/2011,4661,Aries
08/05/2011,5110,Sagitario
07/05/2011,3842,Sagitario
06/05/2011,7499,Capricornio
05/05/2011,6752,Libra
04/05/2011,11,Geminis
03/05/2011,844,Capricornio
02/05/2011,1024,Libra
01/05/2011,7178,Geminis
30/04/2011,7795,Escorpion
29/04/2011,5306,Geminis
28/04/2011,1707,Aries
27/04/2011,8531,Leo
26/04/2011,561,Tauro
25/04/2011,365,Leo
24/04/2011,7184,Capricornio
23/04/2011,7619,Capricornio
21/04/2011,234,Aries
20/04/2011,4096,Tauro
19/04/2011,5121,Aries
18/04/2011,5842,Leo
17/04/2011,7731,Cancer
16/04/2011,5830,Sagitario
15/04/2011,101,Virgo
14/04/2011,7242,Virgo
13/04/2011,511,Piscis
12/04/2011,7357,Escorpion
11/04/2011,8478,Tauro
10/04/2011,8264,Escorpion
09/04/2011,7950,Leo
08/04/2011,8187,Capricornio
07/04/2011,5342,Sagitario
06/04/2011,2999,Tauro
05/04/2011,4424,Geminis
04/04/2011,2872,Sagitario
03/04/2011,5998,Escorpion
02/04/2011,2889,Capricornio
01/04/2011,3242,Escorpion
31/03/2011,5452,Virgo
30/03/2011,7774,Acuario
29/03/2011,4959,Leo
28/03/2011,3428,Libra
27/03/2011,6188,Aries
26/03/2011,8792,Piscis
25/03/2011,2207,Escorpion
24/03/2011,1468,Acuario
23/03/2011,8054,Libra
22/03/2011,9697,Tauro
21/03/2011,7232,Geminis
20/03/2011,1242,Virgo
19/03/2011,2300,Capricornio
18/03/2011,8894,Capricornio
17/03/2011,5472,Capricornio
16/03/2011,3861,Libra
15/03/2011,2603,Piscis
14/03/2011,8210,Aries
13/03/2011,8037,Libra
12/03/2011,6338,Escorpion
11/03/2011,327,Acuario
10/03/2011,439,Libra
09/03/2011,2695,Virgo
08/03/2011,8373,Aries
07/03/2011,1604,Capricornio
06/03/2011,2056,Virgo
05/03/2011,4390,Leo
04/03/2011,432,Geminis
03/03/2011,8195,Piscis
02/03/2011,6449,Cancer
01/03/2011,9092,Capricornio
28/02/2011,5800,Virgo
27/02/2011,9676,Capricornio
26/02/2011,4054,Acuario
25/02/2011,1268,Escorpion
24/02/2011,2827,Aries
23/02/2011,3261,Capricornio
22/02/2011,2065,Acuario
21/02/2011,7443,Piscis
20/02/2011,8533,Piscis
19/02/2011,3055,Aries
18/02/2011,75,Aries
17/02/2011,7695,Libra
16/02/2011,599,Cancer
15/02/2011,6957,Aries
14/02/2011,5926,Sagitario
13/02/2011,8939,Aries
12/02/2011,2390,Aries
11/02/2011,1146,Sagitario
10/02/2011,279,Aries
09/02/2011,7824,Geminis
08/02/2011,7572,Aries
07/02/2011,4909,Sagitario
06/02/2011,4971,Virgo
05/02/2011,9442,Sagitario
04/02/2011,7853,Aries
03/02/2011,6791,Cancer
02/02/2011,6142,Libra
01/02/2011,5233,Libra
31/01/2011,6593,Cancer
30/01/2011,4918,Libra
29/01/2011,1097,Cancer
28/01/2011,5113,Capricornio
27/01/2011,7564,Sagitario
26/01/2011,964,Tauro
25/01/2011,974,Aries
24/01/2011,2094,Escorpion
23/01/2011,5826,Capricornio
22/01/2011,8245,Aries
21/01/2011,2139,Cancer
20/01/2011,6506,Escorpion
19/01/2011,8685,Cancer
18/01/2011,1744,Virgo
17/01/2011,4266,Geminis
16/01/2011,2382,Aries
15/01/2011,5532,Libra
14/01/2011,6701,Piscis
13/01/2011,3252,Piscis
12/01/2011,1145,Capricornio
11/01/2011,9082,Aries
10/01/2011,2573,Sagitario
09/01/2011,3663,Virgo
08/01/2011,2513,Piscis
07/01/2011,5482,Libra
06/01/2011,835,Libra
05/01/2011,2283,Cancer
04/01/2011,1851,Libra
03/01/2011,8838,Capricornio
02/01/2011,2354,Virgo
31/12/2010,4891,Cancer
30/12/2010,2647,Sagitario
29/12/2010,1200,Virgo
28/12/2010,2504,Cancer
27/12/2010,6937,Geminis
26/12/2010,4686,Acuario
25/12/2010,6272,Libra
24/12/2010,778,Libra
23/12/2010,6019,Capricornio
22/12/2010,7806,Aries
21/12/2010,6733,Aries
20/12/2010,7994,Capricornio
19/12/2010,1648,Piscis
18/12/2010,2225,Cancer
17/12/2010,2073,Capricornio
16/12/2010,7312,Virgo
15/12/2010,1101,Sagitario
14/12/2010,5083,Escorpion
13/12/2010,1731,Escorpion
12/12/2010,7774,Piscis
11/12/2010,6227,Cancer
10/12/2010,7560,Tauro
09/12/2010,6711,Sagitario
08/12/2010,2970,Leo
07/12/2010,8644,Libra
06/12/2010,4883,Escorpion
05/12/2010,3514,Piscis
04/12/2010,1025,Tauro
03/12/2010,9612,Virgo
02/12/2010,1903,Libra
01/12/2010,4632,Leo
30/11/2010,4333,Virgo
29/11/2010,7206,Aries
28/11/2010,9389,Capricornio
27/11/2010,1884,Tauro
26/11/2010,5416,Geminis
25/11/2010,56,Tauro
24/11/2010,4394,Geminis
23/11/2010,4022,Cancer
22/11/2010,5499,Tauro
21/11/2010,5263,Aries
20/11/2010,891,Virgo
19/11/2010,4529,Geminis
18/11/2010,9293,Escorpion
17/11/2010,8349,Capricornio
16/11/2010,2686,Capricornio
15/11/2010,6126,Aries
14/11/2010,9150,Sagitario
13/11/2010,1783,Capricornio
12/11/2010,2366,Escorpion
11/11/2010,8979,Virgo
10/11/2010,5547,Acuario
09/11/2010,9295,Piscis
08/11/2010,5269,Tauro
07/11/2010,3648,Leo
06/11/2010,2360,Piscis
05/11/2010,2860,Piscis
04/11/2010,4807,Piscis
03/11/2010,2369,Libra
02/11/2010,8945,Libra
01/11/2010,9822,Leo
31/10/2010,3639,Cancer
30/10/2010,8672,Acuario
29/10/2010,2551,Escorpion
28/10/2010,5048,Aries
27/10/2010,5954,Libra
26/10/2010,9105,Sagitario
25/10/2010,8179,Libra
24/10/2010,881,Geminis
23/10/2010,8741,Piscis
22/10/2010,4170,Acuario
21/10/2010,7896,Acuario
20/10/2010,4396,Cancer
19/10/2010,7310,Virgo
18/10/2010,3993,Tauro
17/10/2010,4445,Virgo
16/10/2010,1284,Sagitario
15/10/2010,9799,Libra
14/10/2010,3872,Libra
13/10/2010,1863,Escorpion
12/10/2010,3514,Escorpion
11/10/2010,9423,Tauro
10/10/2010,1410,PISCIS
09/10/2010,6877,Libra
08/10/2010,8614,Acuario
07/10/2010,2040,Leo
06/10/2010,5384,Capricornio
05/10/2010,5734,Tauro
04/10/2010,1389,Acuario
03/10/2010,3539,Escorpion
02/10/2010,7547,Acuario
01/10/2010,1358,Sagitario
30/09/2010,1163,Virgo
29/09/2010,3469,Cancer
28/09/2010,6815,Cancer
27/09/2010,5439,Piscis
26/09/2010,765,Virgo
25/09/2010,2802,Libra
24/09/2010,470,Aries
23/09/2010,7345,Capricornio
22/09/2010,9205,Virgo
21/09/2010,4530,Piscis
20/09/2010,9652,Geminis
19/09/2010,4385,Aries
18/09/2010,4726,Libra
17/09/2010,4235,Libra
16/09/2010,3825,Leo
15/09/2010,7778,Leo
14/09/2010,571,Piscis
13/09/2010,6763,Geminis
12/09/2010,1958,Tauro
11/09/2010,8976,Cancer
10/09/2010,7310,Aries
09/09/2010,3217,Libra
08/09/2010,5890,Acuario
07/09/2010,4827,Aries
06/09/2010,3262,Virgo
05/09/2010,8259,Sagitario
04/09/2010,309,Leo
03/09/2010,5172,Capricornio
02/09/2010,1055,Virgo
01/09/2010,3974,Tauro
31/08/2010,2684,Aries
30/08/2010,7222,Aries
29/08/2010,2318,Libra
28/08/2010,2605,Libra
27/08/2010,3261,Capricornio
26/08/2010,8764,Geminis
25/08/2010,1969,Acuario
24/08/2010,1739,Piscis
23/08/2010,6532,Cancer
22/08/2010,3646,Geminis
21/08/2010,1361,Virgo
20/08/2010,4639,Libra
19/08/2010,9309,Sagitario
18/08/2010,115,Acuario
17/08/2010,5704,Geminis
16/08/2010,7633,Capricornio
15/08/2010,2211,Geminis
14/08/2010,4575,Sagitario
13/08/2010,4968,Cancer
12/08/2010,811,Tauro
11/08/2010,2761,Libra
10/08/2010,1440,Geminis
09/08/2010,7094,Libra
08/08/2010,5736,Acuario
07/08/2010,3644,Capricornio
06/08/2010,3012,Aries
05/08/2010,4956,Geminis
04/08/2010,9472,Geminis
03/08/2010,8691,Aries
02/08/2010,2550,Libra
01/08/2010,7481,Acuario
31/07/2010,4672,Capricornio
30/07/2010,7641,Geminis
29/07/2010,4534,Capricornio
28/07/2010,9129,Tauro
27/07/2010,2880,Acuario
26/07/2010,6878,Libra
25/07/2010,4011,Aries
24/07/2010,7446,Capricornio
23/07/2010,2624,Sagitario
22/07/2010,3759,Tauro
21/07/2010,1900,Aries
20/07/2010,9765,Capricornio
19/07/2010,6830,Piscis
18/07/2010,1177,Capricornio
17/07/2010,3382,Capricornio
16/07/2010,4683,Piscis
15/07/2010,76,Libra
14/07/2010,6519,Tauro
13/07/2010,877,Capricornio
12/07/2010,9330,Geminis
11/07/2010,5974,Aries
10/07/2010,6145,Piscis
09/07/2010,1303,Tauro
08/07/2010,1299,Leo
07/07/2010,5925,Cancer
06/07/2010,1109,Leo
05/07/2010,4405,Piscis
04/07/2010,4290,Tauro
03/07/2010,1623,Piscis
02/07/2010,9891,Cancer
01/07/2010,1340,Leo
30/06/2010,8027,Leo
29/06/2010,9397,Acuario
28/06/2010,2117,Sagitario
27/06/2010,7383,Sagitario
26/06/2010,8298,Leo
25/06/2010,3528,Escorpion
24/06/2010,4441,Geminis
23/06/2010,5370,Geminis
22/06/2010,2897,Cancer
21/06/2010,3155,Libra
20/06/2010,3458,Sagitario
19/06/2010,8097,Sagitario
18/06/2010,603,Piscis
17/06/2010,9556,Tauro
16/06/2010,390,Acuario
15/06/2010,4819,Leo
14/06/2010,8429,Leo
13/06/2010,4631,Virgo
12/06/2010,7489,Cancer
11/06/2010,3113,Capricornio
10/06/2010,3404,Sagitario
09/06/2010,687,Tauro
08/06/2010,1982,Leo
07/06/2010,4592,Aries
06/06/2010,5875,Capricornio
05/06/2010,126,Capricornio
04/06/2010,6595,Tauro
03/06/2010,9314,Capricornio
02/06/2010,5343,Capricornio
03/08/2025,1969,Tauro
04/08/2025,3356,Acuario
05/08/2025,9125,Acuario
06/08/2025,0535,Virgo
07/08/2025,5508,Geminis
08/08/2025,8614,Leo
09/08/2025,8697,Aries
10/08/2025,7325,Tauro
11/08/2025,4968,Tauro
12/08/2025,4370,Cancer
13/08/2025,0941,Virgo
